age,gender,honesty_humility,emotionality,extraversion,agreeableness,conscientiousness,openness,relationship_dishonesty,had_relationship_dishonesty,in_relationship,relationship_length_months,study_id
21,1,4.19,3.43,3.69,3.37,3.98,2.95,1.07,0,1,60,7
27,0,2.96,2.13,3.54,3.49,3.9,2.13,1.65,0,1,20,7
26,1,3.95,2.7,3.65,3.01,4.28,4.35,1.0,0,1,32,7
38,1,3.86,2.9,2.83,2.89,3.45,3.47,1.6,0,1,122,7
30,0,4.65,4.04,3.19,3.62,3.38,3.61,1.0,0,1,18,7
33,1,2.77,2.83,4.24,3.92,2.91,2.66,2.66,1,0,0,7
42,0,3.76,2.45,3.15,3.57,3.26,4.19,1.13,0,1,53,7
40,1,2.96,3.46,1.78,2.6,3.81,4.42,2.1,0,1,27,7
30,0,3.73,3.05,3.4,3.33,3.09,3.45,1.92,0,1,11,7
25,1,3.26,3.75,5.0,2.64,3.8,3.07,1.24,0,1,54,7
43,1,3.71,2.49,4.05,2.91,4.51,3.78,1.2,0,0,0,7
39,1,2.48,3.35,3.12,4.08,3.32,3.9,3.01,1,1,13,7
18,0,3.92,4.93,3.47,2.38,2.79,3.99,1.37,0,1,32,7
28,1,3.53,3.03,3.94,4.4,3.34,3.85,1.6,0,1,6,7
33,1,3.5,3.33,2.36,3.43,2.72,4.06,1.68,0,1,74,7
39,1,4.67,2.04,2.94,2.82,4.43,2.93,1.38,0,1,39,7
41,0,3.15,2.6,3.76,3.14,3.65,4.02,1.97,0,1,54,7
34,0,3.62,3.52,4.54,2.69,3.15,3.09,1.63,0,0,0,7
37,1,3.47,2.97,3.21,2.77,3.25,1.69,1.72,0,1,6,7
32,1,3.53,3.63,4.52,3.14,2.87,3.09,1.0,0,1,16,7
25,0,4.84,3.5,3.01,2.9,4.23,3.02,1.0,0,1,6,7
29,1,3.44,2.28,1.3,2.54,4.74,3.56,1.34,0,1,1,7
32,0,3.03,3.91,3.98,2.97,2.67,3.97,1.44,0,1,74,7
31,1,4.62,2.33,3.85,2.31,4.25,3.53,1.0,0,1,91,7
18,0,3.2,2.66,3.98,2.34,3.45,4.77,1.17,0,1,61,7
28,1,2.36,3.36,3.95,2.33,4.39,3.04,1.48,0,0,0,7
32,0,2.92,4.3,3.62,4.1,2.46,2.05,1.65,0,1,32,7
29,0,2.59,2.5,3.33,3.34,3.74,3.59,2.21,0,0,0,7
29,0,2.23,3.3,3.36,3.46,3.35,3.03,3.25,1,1,37,7
36,0,3.16,3.31,3.2,3.11,4.01,2.66,2.0,0,1,26,7
21,1,3.35,3.66,3.24,3.4,3.64,3.2,1.95,0,1,1,7
18,1,4.17,4.03,2.32,3.81,3.61,2.87,1.8,0,1,19,7
28,1,3.81,2.92,2.71,3.34,3.53,2.93,1.0,0,1,18,7
39,1,3.78,3.91,3.39,4.08,4.57,4.44,1.67,0,1,6,7
48,1,2.82,4.13,2.04,3.08,3.49,3.48,2.4,0,1,53,7
39,0,3.98,4.45,2.19,3.46,4.14,3.22,1.73,0,1,28,7
18,0,4.3,3.55,3.28,3.52,3.99,4.49,1.0,0,1,65,7
29,1,3.66,3.31,3.42,2.54,4.15,3.2,1.28,0,1,44,7
34,0,3.67,2.87,3.3,3.13,2.97,2.56,1.1,0,1,28,7
33,1,2.58,2.18,1.95,2.0,4.04,2.5,1.79,0,1,17,7
37,1,4.09,3.01,4.51,3.02,3.81,3.35,2.38,0,1,3,7
22,1,4.56,3.28,2.57,2.93,2.86,2.28,1.0,0,1,54,7
32,1,3.61,3.12,2.97,2.9,3.47,2.6,2.08,0,0,0,7
36,1,3.01,3.62,2.68,2.86,5.0,3.14,2.44,0,1,50,7
40,1,3.29,2.18,4.34,3.41,3.36,4.17,1.15,0,1,10,7
23,0,3.13,3.07,3.77,2.57,3.37,4.28,1.73,0,1,67,7
28,0,3.17,4.6,3.19,4.22,3.88,3.85,1.99,0,1,53,7
18,0,3.82,3.9,3.15,3.44,3.26,3.4,1.64,0,0,0,7
25,0,3.58,3.63,3.62,2.62,3.69,3.01,1.8,0,1,43,7
26,1,4.05,3.47,2.69,3.49,3.32,3.66,2.14,0,1,42,7
21,0,3.64,2.94,3.75,3.7,3.85,4.61,2.04,0,1,17,7
33,0,2.84,1.97,3.14,3.32,3.56,3.5,2.56,1,1,70,7
31,1,3.07,3.52,3.84,2.5,4.81,3.09,2.53,1,1,8,7
18,1,3.03,1.49,3.82,4.44,3.63,3.29,2.75,1,1,6,7
34,1,3.28,2.97,3.11,3.48,3.46,3.22,1.56,0,1,10,7
22,1,4.57,3.2,2.17,2.35,4.24,3.77,1.0,0,1,91,7
36,1,4.67,2.89,3.34,3.23,2.74,2.88,1.0,0,1,12,7
19,0,3.94,4.72,2.56,2.97,4.65,3.68,1.0,0,1,67,7
32,1,3.48,4.48,3.55,3.1,2.99,3.79,1.22,0,0,0,7
29,0,2.51,3.92,3.33,2.38,4.34,3.63,2.54,1,0,0,7
35,1,3.54,2.55,3.12,3.13,4.5,2.66,1.39,0,1,27,7
33,1,2.89,4.54,2.66,2.6,3.27,3.3,2.51,1,1,44,7
29,1,4.46,3.63,4.27,2.89,3.33,3.04,1.08,0,1,10,7
18,1,2.36,2.54,3.21,3.33,3.53,3.35,2.79,1,1,30,7
18,1,3.65,3.22,5.0,2.81,3.99,2.95,1.0,0,1,89,7
26,1,2.83,3.87,3.52,2.93,2.98,4.25,1.8,0,1,3,7
31,1,3.39,2.78,3.73,3.59,3.53,3.53,1.0,0,1,52,7
25,1,3.83,3.3,3.53,2.57,3.41,2.3,1.72,0,1,16,7
38,1,4.06,3.42,3.72,2.71,2.89,2.5,2.21,0,1,119,7
29,0,3.36,2.43,4.21,2.35,2.95,4.22,1.9,0,1,30,7
22,1,3.89,3.01,4.22,2.61,3.68,3.28,1.52,0,1,29,7
29,0,2.97,2.48,2.35,3.18,3.67,3.13,1.86,0,1,155,7
34,1,3.56,3.81,4.06,3.48,3.13,4.17,1.54,0,1,115,7
35,0,4.05,2.56,3.82,2.62,3.65,3.3,1.9,0,1,3,7
50,1,3.62,3.4,3.52,3.47,3.2,2.59,1.65,0,1,21,7
25,0,3.06,2.23,4.61,3.16,4.41,2.63,2.37,0,0,0,7
31,0,3.22,2.41,4.64,2.27,3.54,3.83,2.57,1,1,166,7
36,1,4.06,2.37,4.09,3.2,4.28,4.78,1.8,0,0,0,7
31,0,2.69,3.0,3.15,3.82,2.55,3.97,2.36,0,1,14,7
26,1,2.79,3.33,2.72,1.96,3.8,3.14,2.32,0,0,0,7
18,1,3.79,3.46,3.99,4.3,3.97,3.25,1.27,0,1,1,7
26,0,3.11,1.96,4.38,2.73,3.51,3.43,2.26,0,1,27,7
21,0,2.46,3.08,2.18,2.11,3.27,2.03,2.33,0,1,39,7
18,1,4.28,2.67,4.21,3.18,3.5,3.42,1.25,0,1,43,7
24,1,2.69,3.57,3.33,3.6,4.06,3.8,2.87,1,1,22,7
21,1,3.27,3.01,2.32,2.93,2.85,4.61,1.04,0,1,132,7
37,0,3.0,3.14,3.81,3.29,4.03,4.14,1.17,0,1,65,7
38,1,3.21,2.68,4.09,4.37,3.8,4.71,1.91,0,1,33,7
22,1,2.82,4.41,3.27,3.22,3.44,4.54,2.58,1,1,30,7
29,1,3.86,2.3,2.81,4.89,3.46,4.35,1.56,0,1,52,7
18,0,3.47,2.92,4.61,3.86,3.64,3.42,1.12,0,1,1,7
27,0,4.04,3.28,3.07,3.13,4.63,3.63,1.72,0,0,0,7
35,0,3.0,3.02,4.25,3.27,3.82,2.26,3.05,1,1,37,7
40,1,4.79,2.67,2.52,2.91,3.02,3.49,1.0,0,0,0,7
24,1,2.16,1.93,3.77,3.25,3.33,3.78,2.41,0,1,10,7
42,1,2.37,2.72,3.75,3.44,2.89,3.21,2.62,1,1,22,7
18,1,4.54,2.53,4.07,2.86,2.43,2.35,1.0,0,1,44,7
19,0,3.71,4.38,4.47,2.27,2.88,4.48,2.13,0,0,0,7
39,1,3.62,4.79,2.97,3.89,3.67,3.68,1.75,0,1,12,7
48,0,3.68,3.16,3.84,3.68,4.39,4.57,1.41,0,1,37,7
36,0,3.77,2.22,2.61,2.25,4.22,3.9,1.19,0,1,157,7
31,1,3.59,3.72,2.6,3.2,2.88,4.33,1.0,0,0,0,7
18,0,2.77,2.51,3.12,3.72,3.11,4.19,2.97,1,1,8,7
18,1,3.93,2.82,3.77,3.65,3.02,2.94,1.67,0,1,2,7
33,1,3.83,2.76,4.59,2.68,2.0,3.05,1.39,0,1,35,7
28,1,4.33,2.85,4.71,3.69,3.5,3.11,1.09,0,1,53,7
20,1,4.55,2.95,3.27,3.11,4.1,2.74,1.0,0,1,15,7
32,1,3.61,2.28,3.7,3.33,3.44,4.6,1.0,0,1,88,7
33,0,2.6,2.71,4.11,2.55,2.81,3.43,1.71,0,1,87,7
41,1,4.55,3.91,4.0,1.0,3.08,3.71,1.0,0,1,111,7
33,1,2.74,3.18,3.39,2.63,3.4,2.49,2.2,0,1,36,7
44,1,3.62,3.29,3.55,3.42,4.08,3.96,1.6,0,0,0,7
32,0,3.23,1.64,3.43,2.98,3.49,3.12,2.76,1,1,18,7
30,0,3.12,3.86,3.36,3.49,3.99,4.26,1.86,0,1,53,7
42,0,3.9,2.72,3.28,3.76,3.55,2.93,1.0,0,1,20,7
22,1,3.56,3.99,3.42,2.9,3.75,4.31,1.68,0,1,32,7
60,1,3.73,3.31,3.24,2.84,3.02,4.04,1.0,0,1,25,7
35,1,2.87,2.81,2.76,1.79,3.17,3.08,2.28,0,1,1,7
35,0,3.29,2.03,4.06,2.17,2.82,4.36,1.51,0,1,61,7
37,1,2.9,4.72,3.84,2.3,3.97,4.18,2.29,0,1,14,7
50,0,3.27,3.76,4.72,3.43,3.42,3.73,1.79,0,1,9,7
39,0,3.32,3.8,3.74,2.91,1.37,2.72,1.77,0,1,173,7
18,0,4.6,4.47,3.23,2.78,3.9,3.94,1.13,0,1,11,7
46,1,3.23,3.36,3.09,2.71,4.2,3.44,2.28,0,0,0,7
28,1,2.02,4.15,3.53,2.63,3.1,3.43,3.9,1,1,2,7
33,0,4.31,2.86,3.86,3.65,3.9,3.45,1.4,0,1,22,7
19,1,3.69,3.72,3.34,3.16,3.47,3.38,1.43,0,1,1,7
37,1,3.31,2.76,2.54,3.69,2.29,2.81,1.54,0,1,15,7
25,0,3.12,2.85,3.02,1.78,4.81,2.37,2.18,0,1,16,7
33,0,2.78,3.27,3.51,3.42,3.47,2.23,3.01,1,1,6,7
29,1,4.66,2.31,3.98,2.81,3.72,3.6,1.2,0,1,34,7
51,1,3.43,3.43,2.53,2.93,3.21,1.75,1.4,0,1,5,7
51,1,2.27,2.98,3.67,3.91,3.42,3.89,2.91,1,1,42,7
32,0,3.61,1.81,3.64,2.87,3.7,3.74,1.72,0,1,77,7
32,1,4.18,2.88,3.21,3.4,2.95,3.19,1.68,0,1,4,7
28,1,3.5,2.96,3.12,2.49,4.65,4.1,1.85,0,1,9,7
43,1,2.81,3.8,3.02,3.12,4.12,3.22,2.38,0,1,57,7
28,1,2.76,3.4,3.59,2.15,3.92,3.68,1.7,0,0,0,7
27,1,2.8,4.21,4.23,3.07,3.51,2.07,2.66,1,1,58,7
41,0,4.39,3.56,4.28,3.33,3.13,1.88,1.0,0,1,21,7
26,1,3.35,2.81,2.77,3.76,4.24,3.24,1.86,0,1,45,7
31,1,2.31,3.16,3.38,2.61,3.98,3.69,2.38,0,1,4,7
18,0,3.65,2.96,2.07,2.78,3.35,4.05,1.28,0,1,20,7
39,1,3.49,3.54,3.57,2.71,2.93,3.28,2.0,0,1,1,7
51,1,3.11,3.24,3.89,2.95,2.62,3.57,2.01,0,1,1,7
39,1,2.74,2.76,4.52,2.52,3.62,3.93,1.11,0,1,2,7
46,1,2.71,3.21,2.34,1.81,3.45,3.31,2.23,0,1,12,7
23,1,4.11,3.52,2.79,2.47,4.34,3.8,1.02,0,1,55,7
34,0,3.56,2.5,3.59,3.07,4.22,2.63,2.28,0,1,19,7
22,1,3.71,3.42,2.45,3.01,3.62,2.27,1.0,0,1,50,7
29,1,3.56,2.09,3.61,3.43,3.55,3.04,2.61,1,1,5,7
39,1,3.61,3.97,3.9,3.61,2.89,3.93,2.04,0,1,52,7
33,1,3.1,3.57,2.67,2.83,4.26,2.92,1.88,0,1,9,7
18,0,3.27,4.34,3.59,2.15,3.56,3.84,1.67,0,1,52,7
18,1,4.16,2.42,2.71,3.34,3.98,2.7,1.0,0,1,27,7
18,0,4.32,3.99,4.39,3.09,4.33,3.0,1.2,0,1,17,7
36,0,2.61,3.86,3.63,2.94,3.25,3.56,2.02,0,1,25,7
52,1,3.26,3.07,3.08,3.83,3.09,2.95,1.83,0,0,0,7
45,1,3.95,2.94,2.7,3.37,5.0,3.06,1.0,0,1,67,7
18,1,4.62,2.44,3.75,3.17,3.97,1.63,1.16,0,1,45,7
46,1,4.56,2.26,4.38,3.2,3.43,3.97,1.0,0,1,7,7
41,0,2.88,2.67,3.0,3.61,4.37,3.32,1.96,0,1,15,7
18,1,4.23,2.32,3.21,2.69,3.41,2.76,1.0,0,1,1,7
28,0,3.44,4.32,3.01,2.57,3.8,4.65,1.4,0,1,42,7
42,1,4.08,2.15,4.51,2.96,3.25,2.86,1.39,0,1,25,7
37,1,3.91,3.3,2.26,2.39,3.59,3.05,1.0,0,1,20,7
18,1,2.58,3.5,4.34,3.07,3.43,2.75,2.89,1,1,9,7
38,0,3.76,3.45,3.25,3.16,3.13,4.15,1.58,0,1,1,7
18,1,4.05,3.51,3.45,3.06,3.75,4.37,1.04,0,1,60,7
29,1,3.39,3.86,3.28,2.88,3.2,4.31,2.08,0,0,0,7
43,1,3.24,2.89,3.66,4.09,3.96,4.3,2.1,0,1,128,7
32,0,2.38,3.26,3.03,3.66,3.41,2.99,2.07,0,1,87,7
27,0,3.84,2.99,4.19,3.04,2.53,4.54,2.08,0,1,91,7
40,1,3.54,4.11,4.21,3.16,3.98,3.27,1.0,0,1,17,7
41,0,2.8,4.67,2.86,3.93,4.0,2.35,2.8,1,1,18,7
45,1,3.19,2.36,3.93,2.75,5.0,3.11,1.87,0,1,24,7
40,1,3.5,1.78,3.27,2.52,3.61,3.62,2.2,0,1,8,7
42,0,3.04,3.6,3.53,3.24,3.71,2.96,2.79,1,1,10,7
39,1,3.4,3.95,4.49,3.35,3.9,3.5,1.57,0,1,15,7
34,0,2.26,4.57,3.06,3.39,4.23,3.76,2.5,1,1,50,7
32,0,4.28,3.72,4.1,3.6,4.19,3.68,1.23,0,1,1,7
29,1,3.41,4.18,3.8,2.66,3.8,3.85,1.21,0,1,1,7
19,0,2.69,4.36,3.37,2.25,3.58,3.28,2.18,0,0,0,7
22,1,1.8,4.23,3.74,2.75,4.12,2.91,2.85,1,1,3,7
29,1,4.07,3.82,3.66,3.45,3.55,2.4,1.0,0,1,10,7
34,1,3.76,2.3,2.75,2.55,2.8,3.34,1.26,0,1,1,7
46,0,3.54,3.19,3.11,1.94,2.67,3.03,2.04,0,1,106,7
31,1,3.96,3.41,2.82,3.19,3.42,3.32,1.67,0,1,32,7
42,0,3.96,3.13,3.32,2.76,3.67,1.99,1.24,0,1,14,7
42,1,3.53,3.17,4.37,2.06,5.0,2.37,1.71,0,1,71,7
29,0,3.23,4.3,3.88,3.14,3.53,3.75,1.76,0,1,6,7
37,1,3.13,2.67,2.57,2.87,3.63,2.29,1.12,0,1,40,7
29,0,3.67,3.76,3.32,4.11,3.35,3.27,1.06,0,1,30,8
45,1,4.31,3.42,3.65,3.15,3.98,2.84,1.53,0,1,34,8
38,1,3.33,2.6,3.98,3.45,3.77,2.79,2.43,0,1,14,8
20,0,4.36,2.45,3.08,3.09,3.2,3.46,1.0,0,1,23,8
33,1,3.64,2.01,2.7,2.74,2.97,3.42,2.15,0,1,9,8
48,0,3.65,3.54,3.46,2.81,3.35,3.77,1.0,0,1,11,8
30,1,4.96,3.16,3.87,3.75,3.08,2.65,1.0,0,1,5,8
36,0,4.47,2.62,3.65,3.55,3.46,2.8,1.0,0,1,9,8
37,0,4.49,1.89,2.92,2.21,3.69,4.16,1.0,0,0,0,8
21,1,2.88,3.5,4.64,2.35,3.29,3.25,1.85,0,1,1,8
37,1,4.82,3.08,3.44,2.38,4.5,3.65,1.0,0,0,0,8
18,1,3.35,2.7,3.63,3.74,4.32,3.06,2.21,0,1,13,8
25,1,3.25,2.53,3.07,2.06,3.46,3.71,1.17,0,1,74,8
42,0,2.0,3.03,4.22,3.57,3.0,1.71,2.96,1,1,3,8
35,0,3.61,3.53,3.87,3.34,3.58,4.18,2.09,0,1,169,8
28,1,2.7,2.97,3.7,3.19,3.52,3.09,2.13,0,1,7,8
36,1,3.67,2.37,2.75,2.82,3.56,2.55,1.29,0,0,0,8
31,0,2.64,3.16,4.21,3.81,3.35,2.68,1.96,0,1,8,8
32,0,4.57,3.93,3.99,3.17,2.95,3.22,1.84,0,1,66,8
38,1,3.76,3.23,4.16,2.23,3.62,3.32,2.24,0,1,1,8
24,1,4.88,3.25,3.52,2.37,3.38,3.5,1.0,0,1,40,8
32,1,2.74,2.97,3.45,2.11,3.44,2.59,2.9,1,1,56,8
28,1,4.41,2.58,3.38,3.82,3.66,3.99,1.0,0,0,0,8
18,1,2.23,2.55,4.98,3.95,3.56,3.04,2.64,1,1,1,8
22,1,3.54,2.04,3.15,3.75,3.64,3.01,1.14,0,1,6,8
47,0,2.99,4.03,2.73,3.01,3.35,3.25,1.19,0,1,134,8
35,0,3.11,3.52,3.26,2.24,3.82,3.85,1.72,0,1,31,8
18,0,3.06,3.26,3.15,2.47,3.15,3.38,1.84,0,0,0,8
18,1,2.81,3.41,4.32,2.51,2.93,3.03,2.47,0,1,14,8
30,0,2.58,3.44,2.62,3.07,3.05,3.18,2.76,1,1,25,8
47,1,3.11,2.69,3.14,3.93,3.18,4.23,1.95,0,1,9,8
30,1,3.48,2.97,3.62,3.93,2.8,4.12,1.22,0,1,31,8
45,1,4.16,2.87,4.32,2.81,2.55,3.65,1.0,0,1,1,8
35,1,3.59,4.96,3.96,1.76,3.91,3.5,2.42,0,1,89,8
36,1,4.16,3.91,4.55,2.4,4.39,4.97,1.49,0,1,4,8
18,0,2.44,3.32,3.72,3.81,3.95,3.72,3.26,1,0,0,8
41,1,3.12,4.16,3.37,3.24,3.3,3.52,2.89,1,1,5,8
28,1,3.86,4.07,4.06,2.89,2.54,3.26,1.08,0,0,0,8
40,0,3.62,2.23,2.61,2.84,3.72,3.64,2.01,0,1,36,8
23,1,2.84,3.04,2.39,2.65,2.6,1.33,1.78,0,1,44,8
33,1,4.01,3.19,4.13,2.38,3.55,4.1,1.81,0,1,102,8
35,0,3.05,3.63,3.64,4.34,3.1,2.54,2.47,0,1,4,8
30,1,2.89,3.04,4.13,4.13,2.19,2.91,1.13,0,1,51,8
36,1,3.72,3.13,2.95,2.61,4.52,2.45,1.73,0,1,28,8
29,1,3.4,2.88,4.34,2.05,2.82,2.9,1.35,0,0,0,8
25,0,3.06,3.93,3.94,3.2,3.38,3.17,1.88,0,1,74,8
48,0,3.04,2.19,3.48,3.01,3.52,4.0,1.74,0,1,51,8
42,1,2.7,2.9,3.63,3.48,3.31,4.28,2.79,1,1,130,8
24,1,3.14,1.91,3.73,3.61,3.89,4.72,1.65,0,1,23,8
37,1,4.12,2.48,2.94,2.4,3.14,3.47,1.0,0,1,40,8
24,1,3.56,3.42,3.25,3.87,3.84,3.25,1.25,0,1,57,8
20,0,4.02,3.44,3.72,2.89,3.8,3.93,1.18,0,1,7,8
42,1,3.74,2.98,3.22,3.46,2.75,2.82,1.71,0,1,3,8
18,1,3.0,3.99,2.54,2.94,3.75,2.74,2.7,1,1,78,8
41,1,2.33,4.15,3.69,3.65,2.95,3.15,2.89,1,1,54,8
29,1,2.8,3.15,4.04,1.68,2.88,3.38,2.55,1,1,16,8
29,1,2.96,3.38,4.19,3.54,3.78,1.99,2.5,1,1,48,8
36,0,2.91,2.88,3.85,2.6,3.35,4.13,2.58,1,1,52,8
37,1,4.04,3.64,4.03,3.14,3.83,3.56,1.78,0,1,5,8
23,1,4.03,2.36,4.14,3.85,3.84,3.94,2.53,1,1,14,8
39,1,4.84,4.46,3.55,2.62,2.71,2.33,1.03,0,1,15,8
33,0,2.9,4.0,2.12,2.52,4.06,2.95,2.32,0,0,0,8
19,1,4.44,2.36,4.25,2.88,3.78,2.91,1.0,0,1,89,8
30,0,4.43,2.65,2.92,2.84,3.24,3.26,1.11,0,1,18,8
45,0,3.25,3.49,2.76,2.47,3.52,3.38,2.48,0,0,0,8
48,0,3.71,2.96,2.78,3.16,4.08,3.99,1.0,0,0,0,8
39,1,4.21,3.58,5.0,3.19,3.4,3.47,1.76,0,1,38,8
20,1,3.36,2.95,3.79,3.38,4.91,2.9,1.6,0,1,31,8
36,1,3.31,4.27,2.82,2.61,4.52,4.89,1.74,0,1,12,8
40,1,2.99,3.21,3.06,2.53,3.67,3.22,2.37,0,1,20,8
39,1,1.87,4.89,3.5,3.03,3.46,2.78,2.74,1,1,24,8
39,1,3.45,3.62,3.85,2.95,3.49,2.12,1.97,0,1,41,8
35,1,2.94,2.26,3.68,2.96,3.23,3.46,1.57,0,1,6,8
31,1,2.7,4.66,2.9,2.68,3.68,3.87,2.78,1,1,22,8
25,0,3.67,3.97,3.71,3.3,4.03,2.62,1.66,0,1,45,8
18,0,2.46,3.47,3.1,2.53,2.76,3.82,2.53,1,1,32,8
35,1,3.92,3.65,4.18,3.03,4.0,3.46,1.5,0,1,11,8
33,1,3.71,2.37,3.54,2.92,4.18,2.19,1.52,0,1,11,8
37,1,3.14,1.94,3.01,3.08,3.95,3.83,2.21,0,1,12,8
18,0,3.36,3.17,3.95,3.81,3.52,3.22,1.71,0,1,20,8
38,1,2.63,4.17,3.75,2.31,3.93,2.63,2.25,0,1,141,8
52,1,3.89,3.48,3.19,1.67,4.41,4.05,1.0,0,1,34,8
32,1,3.52,4.4,3.97,2.74,3.56,4.04,2.37,0,1,1,8
31,1,3.57,4.12,3.91,2.41,3.61,2.62,1.06,0,1,10,8
35,1,3.73,3.21,4.28,1.29,4.92,3.6,2.32,0,1,8,8
52,1,2.98,4.03,3.96,4.15,3.79,3.54,1.99,0,0,0,8
21,1,2.41,4.27,3.36,3.44,2.98,3.35,3.18,1,1,13,8
34,1,4.02,3.14,2.4,3.5,4.14,3.05,1.81,0,1,70,8
24,1,3.85,3.05,3.62,2.93,3.85,3.3,1.9,0,1,88,8
26,1,3.05,3.3,3.72,3.35,3.19,4.04,2.08,0,1,90,8
31,1,3.67,1.51,3.53,2.85,2.92,3.68,1.0,0,1,55,8
45,1,4.22,3.4,1.54,3.59,3.75,2.09,1.03,0,1,52,8
50,1,4.14,3.7,3.94,3.21,3.56,1.94,1.03,0,1,54,8
36,0,3.03,3.3,2.91,3.08,2.83,2.14,2.02,0,1,69,8
28,1,2.43,3.44,3.95,3.12,3.55,2.48,1.94,0,1,130,8
56,1,2.54,3.17,4.61,3.98,3.51,2.89,2.32,0,0,0,8
27,0,3.2,1.8,3.34,3.2,3.56,3.09,1.0,0,1,2,8
26,0,4.35,4.36,3.79,2.48,3.9,3.36,1.0,0,1,6,8
18,0,2.93,2.94,3.52,3.3,2.51,3.38,2.22,0,1,68,8
45,1,3.01,2.77,3.84,3.39,2.91,3.37,1.7,0,0,0,8
41,1,3.0,4.15,3.57,3.01,3.3,4.18,1.96,0,1,14,8
56,1,3.05,3.89,3.16,3.07,4.42,2.26,2.14,0,1,28,8
18,1,3.39,3.39,2.91,2.46,5.0,3.63,2.29,0,1,8,8
46,1,2.57,3.74,4.53,3.16,3.6,3.62,2.97,1,0,0,8
32,1,4.1,2.39,3.79,2.37,3.63,2.54,1.37,0,1,29,8
40,1,3.31,3.14,4.04,2.95,2.09,3.76,1.84,0,1,120,8
18,0,5.0,4.11,3.76,2.7,4.16,3.65,1.0,0,1,37,8
46,0,2.64,2.73,4.13,3.69,3.88,3.37,3.29,1,1,33,8
39,1,4.43,2.5,2.92,4.03,3.78,1.76,1.21,0,1,93,8
31,0,4.3,3.26,3.55,2.41,2.83,4.06,1.19,0,0,0,8
38,1,3.13,3.27,3.83,3.1,4.83,3.55,2.53,1,1,71,8
24,1,3.14,3.65,4.34,2.91,4.54,3.67,2.01,0,1,12,8
26,0,2.8,2.24,5.0,3.38,3.78,1.09,1.83,0,1,42,8
27,1,2.81,1.42,3.76,3.16,4.22,3.04,2.48,0,1,206,8
18,1,3.4,3.84,3.07,2.87,3.63,2.43,1.87,0,1,22,8
40,1,3.41,2.44,2.72,3.16,4.11,4.28,1.66,0,1,28,8
43,1,2.36,2.77,2.91,2.97,2.79,2.65,2.88,1,1,91,8
24,0,4.89,1.67,3.0,4.05,2.19,4.41,1.0,0,1,33,8
35,1,3.23,3.92,1.61,2.62,2.81,4.05,1.65,0,1,18,8
29,1,3.44,3.45,3.06,3.25,3.1,3.55,1.31,0,1,82,8
35,1,2.99,3.42,3.97,3.41,3.2,4.17,1.72,0,1,57,8
25,1,3.23,3.41,3.55,3.36,3.88,2.76,1.84,0,1,18,8
23,0,3.17,1.76,3.33,2.92,3.44,2.88,1.51,0,0,0,8
42,1,3.4,2.51,2.45,3.92,3.58,4.03,2.62,1,1,97,8
31,1,3.39,2.88,4.18,1.85,2.87,2.76,2.01,0,1,33,8
52,0,3.92,2.68,3.83,2.44,2.81,2.5,1.0,0,1,62,8
32,1,3.55,3.01,3.49,3.5,3.63,3.18,1.0,0,1,15,8
22,1,3.86,3.37,2.07,2.57,3.26,2.8,1.12,0,1,5,8
44,1,3.39,3.9,3.18,2.54,3.6,4.67,1.62,0,1,11,8
38,0,3.55,2.16,3.78,2.82,3.94,3.93,1.34,0,1,2,8
39,1,3.24,3.19,3.48,2.63,4.62,3.01,3.18,1,1,1,8
43,0,4.05,3.7,3.62,3.48,3.59,2.72,1.0,0,1,23,8
25,1,3.61,2.55,3.95,3.64,4.72,3.63,1.64,0,1,45,8
30,1,3.3,3.07,3.6,3.15,3.85,4.21,1.8,0,1,41,8
30,0,3.28,3.53,3.92,3.73,4.03,3.6,1.75,0,1,25,8
19,0,3.33,3.21,2.95,2.27,4.25,2.75,1.0,0,1,5,8
29,1,3.42,3.67,2.71,3.15,4.05,2.42,1.74,0,1,20,8
45,0,3.36,3.27,3.81,3.91,3.1,3.14,1.9,0,1,4,8
34,1,3.04,2.98,3.94,3.69,4.27,3.61,2.42,0,1,11,8
18,1,3.9,2.38,3.84,3.96,3.37,3.08,1.62,0,1,74,8
18,1,3.94,3.37,3.59,2.75,3.79,4.09,1.96,0,0,0,8
48,0,4.56,3.27,3.29,3.65,3.68,3.76,1.0,0,0,0,8
31,0,3.01,2.51,3.64,2.84,4.31,3.56,1.97,0,1,41,8
25,0,3.83,3.61,3.75,3.46,3.84,3.75,2.69,1,1,17,8
29,1,2.16,4.09,3.79,3.89,2.74,2.46,3.3,1,0,0,8
18,1,3.94,2.74,5.0,2.62,4.9,3.06,1.0,0,1,15,8
46,1,2.45,2.69,2.9,1.99,4.12,2.69,2.58,1,1,62,8
28,0,2.76,2.67,5.0,4.21,3.26,3.66,1.77,0,1,19,8
45,0,3.62,2.02,2.68,3.39,2.89,2.7,1.39,0,1,16,8
32,0,3.0,4.6,3.75,3.04,4.19,3.46,3.1,1,1,9,8
46,1,2.91,2.89,2.72,3.0,2.97,3.29,2.65,1,1,81,8
34,0,3.08,2.6,3.7,1.84,4.1,3.81,1.28,0,1,36,8
40,0,3.87,2.41,4.14,3.23,4.26,2.59,1.02,0,1,38,8
39,1,2.79,2.93,3.52,2.78,3.2,3.71,2.27,0,1,43,8
38,1,3.36,2.71,4.13,3.13,3.14,2.67,1.68,0,1,27,8
35,0,3.15,4.21,3.22,3.12,3.31,2.74,2.14,0,1,47,8
