age,gender,extraversion,agreeableness,conscientiousness,neuroticism,openness
19,2,3.4,4.2,2.8,3.4,3.4
16,1,3.9,3.6,2.0,2.7,3.6
45,2,4.5,4.2,2.9,3.0,3.3
33,2,1.7,4.1,2.1,2.9,4.2
18,1,3.1,4.2,1.9,3.0,4.1
17,2,4.1,4.2,2.9,3.0,3.2
22,2,4.2,3.8,3.0,3.5,3.5
15,2,2.8,3.0,3.9,3.5,3.7
20,2,2.5,3.6,3.0,3.1,3.6
17,2,1.7,2.9,2.2,3.4,3.6
14,2,4.7,4.4,2.9,3.2,3.1
21,2,3.2,4.2,3.5,2.8,3.5
14,2,4.2,3.6,2.3,3.4,3.6
29,1,1.3,2.6,4.2,3.6,3.9
20,1,4.3,4.1,3.4,2.8,3.9
21,1,4.2,4.3,3.2,2.9,3.8
58,2,4.7,4.4,3.3,2.8,4.3
22,2,2.6,3.7,2.4,3.6,3.7
22,2,4.9,4.2,2.0,3.1,4.2
16,2,1.0,3.6,3.9,3.4,4.2
29,1,3.7,4.1,3.5,3.1,4.1
15,3,1.4,2.7,2.3,3.1,3.5
25,2,3.4,4.3,2.9,2.9,3.9
32,1,2.8,3.6,3.3,2.9,4.1
18,1,3.3,4.3,2.8,3.5,3.1
17,2,4.4,4.1,3.5,3.7,3.9
14,2,3.1,3.6,3.3,3.3,3.9
48,2,4.0,4.3,3.6,2.6,3.7
29,1,4.2,3.8,2.8,2.7,3.2
17,2,2.8,3.6,2.6,3.4,3.9
29,2,2.8,3.8,3.4,2.7,4.2
19,2,4.3,4.1,3.3,3.3,3.9
62,2,3.9,4.4,3.4,3.3,4.3
21,2,1.3,3.9,2.7,3.6,3.9
18,2,1.8,2.4,2.3,3.6,4.1
21,1,2.3,3.2,3.2,3.1,3.0
15,2,2.0,4.0,2.6,3.7,4.0
100,3,3.0,3.0,3.0,3.0,3.0
41,2,3.9,3.8,3.7,2.5,4.3
28,2,3.7,3.9,3.6,3.1,4.1
26,2,3.3,4.4,4.6,3.3,3.0
48,2,4.8,4.4,3.5,2.9,4.1
18,2,2.6,3.8,1.8,3.7,4.0
17,2,4.1,4.0,2.4,3.0,3.4
20,1,1.0,1.6,1.9,3.4,3.2
24,3,1.1,3.5,4.1,3.1,3.2
48,1,3.6,3.2,4.2,2.9,4.3
27,2,4.4,4.4,3.4,3.2,3.3
24,1,3.1,3.7,4.2,3.4,3.5
25,2,1.8,3.7,3.8,2.6,3.5
34,1,4.4,4.0,3.9,2.3,3.7
21,2,3.1,3.9,3.3,3.2,4.1
38,2,1.6,4.3,3.5,3.2,3.7
19,1,3.6,3.1,2.7,3.5,3.6
17,2,3.5,3.4,3.3,2.9,4.0
14,2,1.8,4.4,2.9,3.3,3.8
18,2,4.1,3.9,3.2,3.7,3.5
51,2,2.3,2.0,3.2,3.5,3.4
21,1,3.8,3.9,4.2,3.2,3.9
35,1,1.8,3.8,2.9,3.3,3.4
25,2,3.7,3.6,2.8,3.5,3.5
47,2,4.1,4.3,2.8,2.9,4.0
28,2,2.8,3.0,2.7,2.9,2.3
13,2,1.9,4.0,2.7,3.3,3.9
16,2,2.7,4.0,4.0,3.5,3.2
14,2,2.9,3.7,2.4,4.0,4.2
21,2,3.8,4.1,3.1,2.9,4.4
20,2,4.0,3.2,2.9,2.8,4.0
15,1,2.2,4.5,3.0,3.1,4.3
41,1,2.9,3.2,3.3,3.5,3.0
23,2,3.9,4.2,2.7,2.9,4.2
18,2,4.0,4.3,2.6,3.2,3.7
22,1,3.9,3.9,3.2,2.8,3.4
18,2,1.2,3.7,4.0,3.7,3.3
27,1,2.6,4.2,2.6,3.4,3.8
17,2,1.8,4.3,2.9,3.0,3.8
21,1,3.1,3.6,3.4,3.3,4.1
19,2,3.0,3.4,2.9,3.9,4.1
27,2,4.3,3.7,4.3,3.2,3.7
17,2,3.2,4.1,3.6,3.4,4.0
18,2,2.9,3.8,2.1,4.0,4.2
17,1,3.3,3.4,3.3,3.1,3.1
19,2,2.7,3.6,3.4,3.3,3.5
16,1,5.0,5.0,5.0,1.0,5.0
15,2,2.5,3.4,2.5,3.3,3.2
16,1,4.6,1.8,3.0,3.0,4.6
15,1,2.9,2.1,2.1,3.0,3.0
23,1,2.8,3.4,3.4,3.0,3.2
21,2,2.9,4.4,3.3,2.7,3.9
16,2,3.1,3.4,2.5,2.7,3.4
25,2,2.3,4.0,3.1,3.4,4.1
22,2,2.1,4.3,3.2,3.1,4.2
23,1,3.9,3.4,2.3,2.9,3.8
19,2,4.6,2.9,1.8,2.4,3.9
22,1,3.7,4.0,2.4,3.2,4.1
29,2,2.7,3.2,2.9,2.8,2.9
19,2,3.6,4.3,4.2,2.8,4.0
16,2,3.8,3.4,2.6,2.7,3.6
56,1,1.6,3.9,3.0,3.5,3.9
44,2,3.3,3.6,2.8,3.5,3.4
19,2,3.1,4.0,2.6,2.9,3.3
22,1,3.1,3.2,4.1,3.1,3.6
19,2,3.3,4.2,2.7,3.2,3.5
16,2,3.6,4.1,4.3,3.5,3.6
14,2,3.0,2.7,3.3,3.1,3.0
19,1,4.0,3.7,3.7,3.4,3.9
27,0,2.4,3.7,4.1,2.8,3.9
22,2,4.1,4.2,4.2,3.0,3.8
26,1,1.4,3.4,2.9,3.8,3.4
41,2,4.0,4.6,4.5,3.3,3.8
19,2,4.6,4.2,3.9,3.3,3.9
26,2,1.8,3.7,2.9,2.9,3.8
26,2,3.3,4.0,3.0,3.2,3.0
30,2,4.1,4.1,3.8,2.8,3.7
19,2,1.9,4.4,3.3,3.6,3.6
26,1,1.9,3.4,2.6,3.1,3.9
21,2,3.2,1.9,1.6,3.0,3.8
33,1,1.9,3.6,3.1,3.2,3.4
18,2,1.6,3.9,1.3,2.9,3.9
28,1,1.8,2.5,4.0,3.4,4.1
34,2,2.3,2.8,2.3,3.5,4.4
22,1,2.4,3.3,2.6,2.7,3.2
23,2,4.4,4.5,2.9,3.2,3.7
24,2,4.3,3.7,3.8,3.1,3.8
18,2,2.0,4.3,2.8,3.6,3.2
53,2,3.6,4.0,3.8,3.2,3.6
16,2,4.0,4.0,3.3,3.4,3.6
18,0,1.5,4.2,3.3,3.2,2.5
33,1,3.0,3.6,3.1,2.9,3.7
15,2,2.8,3.6,3.6,3.4,4.3
19,2,3.1,3.6,2.1,3.3,3.4
24,2,3.8,4.6,3.2,3.1,4.2
66,2,3.7,4.4,3.1,3.7,3.8
44,2,3.0,3.6,2.0,3.1,3.6
21,1,3.2,4.0,3.4,2.7,3.8
21,2,4.7,3.1,3.3,3.7,3.7
39,1,4.5,4.5,3.8,2.7,4.2
31,2,3.6,4.5,3.9,3.3,3.7
25,2,1.4,1.9,3.9,3.0,4.3
54,2,4.2,4.6,4.5,2.4,3.4
38,1,3.6,4.1,4.0,3.7,3.2
26,2,2.6,4.1,3.5,3.3,3.0
36,2,2.3,3.3,3.6,2.4,3.2
30,1,2.9,4.4,3.6,3.4,4.2
34,2,3.4,3.5,2.5,2.8,3.6
51,1,4.2,4.2,4.1,2.2,3.4
35,1,3.8,3.6,2.8,3.2,3.2
22,2,1.5,2.7,2.8,2.8,3.5
22,0,1.7,4.0,1.2,3.1,3.4
61,2,3.5,4.3,3.9,2.9,4.0
29,1,2.0,4.1,2.5,3.5,3.9
29,2,2.6,3.7,3.5,2.9,3.5
22,1,2.6,3.5,2.3,3.1,3.1
22,2,1.9,4.2,3.4,3.3,3.7
19,1,1.8,2.8,3.9,3.5,3.4
35,2,2.8,3.7,4.1,3.0,3.7
14,2,2.6,3.9,3.5,3.1,3.3
23,2,4.3,4.5,2.8,3.4,3.8
39,1,2.6,3.6,3.1,3.2,3.5
52,2,4.4,4.3,4.0,3.6,2.9
46,2,2.7,4.1,4.0,3.5,3.4
60,2,2.9,4.1,4.0,2.6,4.0
20,2,2.5,3.7,3.6,3.9,3.7
55,2,3.5,4.4,4.1,3.0,4.3
13,2,3.3,3.8,3.1,3.4,3.3
25,2,4.8,4.3,2.5,3.5,4.1
27,2,2.3,3.4,3.7,3.5,3.3
30,1,1.9,3.3,3.4,2.9,3.2
20,2,3.2,4.6,3.8,2.7,3.8
33,1,3.5,3.9,4.0,3.2,3.6
24,2,1.3,3.6,2.8,3.1,3.7
31,2,4.6,3.9,3.9,3.6,4.1
20,2,1.7,3.3,3.6,3.2,3.8
14,2,2.2,3.8,3.4,3.4,4.2
17,2,3.4,3.1,1.6,3.4,3.6
18,2,2.3,3.6,3.4,3.6,3.7
23,2,3.7,4.5,4.2,4.1,3.6
42,1,2.2,3.5,3.1,3.1,3.0
15,2,3.7,3.6,2.5,3.1,3.7
27,1,2.5,3.2,3.5,3.6,4.1
16,1,1.4,2.7,3.7,3.1,4.2
20,2,3.5,4.3,2.7,3.2,3.8
20,2,4.2,2.6,3.5,3.1,3.8
35,0,2.5,2.8,3.6,3.1,3.5
63,2,2.3,4.5,3.5,2.7,2.9
52,1,3.7,3.6,3.2,2.4,3.9
57,2,3.2,4.2,3.6,3.4,3.9
29,2,2.6,4.5,3.5,3.0,4.1
20,2,2.4,3.0,2.4,2.7,3.8
23,2,2.6,3.8,3.9,3.0,4.3
21,2,3.4,3.3,4.0,3.6,3.6
17,1,2.4,3.3,2.7,2.8,3.8
19,2,2.6,2.6,4.3,3.6,3.6
20,1,3.9,3.7,3.3,2.7,4.0
39,2,4.0,3.5,4.2,3.7,3.6
15,2,2.5,3.9,2.2,3.0,4.4
21,2,2.7,4.5,4.4,3.1,4.2
30,2,3.7,4.3,3.4,3.5,4.0
20,2,2.6,3.6,4.0,3.5,2.8
17,1,2.4,4.3,2.4,3.1,3.6
34,2,3.7,4.0,3.1,3.1,3.9
48,2,3.1,4.5,4.3,2.4,3.6
20,2,3.1,4.1,3.6,3.1,3.9
18,1,3.2,2.5,3.5,3.1,3.2
18,2,3.8,3.6,2.8,2.6,4.0
18,2,2.6,4.0,3.1,3.8,3.4
34,1,2.6,2.9,2.6,2.9,4.0
35,2,2.2,4.1,2.6,3.6,3.2
16,2,2.6,3.8,3.0,3.5,4.1
19,2,1.0,4.1,3.3,2.7,3.9
17,2,1.8,4.0,3.7,3.6,3.6
34,1,3.1,3.8,3.4,3.1,3.3
19,1,3.8,3.6,3.3,3.4,4.0
21,1,4.1,3.0,3.7,2.9,4.4
19,2,1.4,3.6,2.9,3.6,3.4
21,2,4.0,4.1,3.3,3.4,3.5
16,2,3.1,4.3,2.4,3.4,3.8
18,2,2.9,4.2,3.6,3.3,3.7
16,2,3.1,3.1,2.4,2.9,4.2
22,1,2.4,3.7,3.6,2.3,4.1
25,2,2.5,4.0,3.2,4.1,3.3
14,2,3.5,3.2,3.8,3.4,3.6
35,2,2.3,3.5,2.8,3.4,3.2
22,2,4.0,4.0,3.2,3.3,3.4
52,2,2.7,4.3,3.2,3.1,4.2
20,2,4.4,4.0,3.5,3.4,3.6
30,2,1.7,4.3,4.0,3.5,3.5
56,2,3.8,4.6,3.3,2.8,3.9
61,2,2.7,3.3,4.0,3.2,3.8
52,1,4.3,4.4,3.0,3.3,2.7
26,2,3.8,4.1,4.4,3.2,4.2
23,2,3.3,4.0,3.4,3.5,3.7
18,2,2.0,3.8,2.9,3.3,3.7
38,2,3.5,3.5,3.6,3.7,3.9
36,1,2.3,3.2,2.7,2.7,4.3
42,2,4.2,3.9,4.0,3.2,3.4
17,2,3.2,3.7,4.0,3.0,3.6
54,0,3.9,4.6,3.6,3.4,3.8
24,2,2.7,4.1,3.8,3.3,3.6
18,2,2.4,4.1,2.7,3.7,3.7
46,2,3.4,4.0,1.9,3.4,3.9
23,1,2.8,2.1,1.8,2.7,4.1
29,2,2.8,4.0,2.4,3.6,3.4
49,1,2.0,3.9,3.7,3.2,3.7
23,2,3.3,4.2,3.2,2.8,3.4
17,2,2.5,4.5,3.7,3.5,3.8
24,1,2.7,3.9,2.6,3.6,3.3
48,1,4.3,4.2,3.2,3.3,3.3
17,2,3.9,3.3,3.5,3.4,3.4
22,2,3.0,3.9,3.2,3.5,3.5
27,1,3.1,4.4,3.4,3.4,3.8
21,1,2.7,2.8,3.9,2.7,3.9
38,2,4.2,4.2,2.9,3.1,3.4
22,1,3.0,3.3,3.1,2.8,3.6
57,1,4.5,3.6,3.4,3.4,3.0
50,2,1.9,3.3,3.7,2.6,3.6
37,2,1.7,3.3,3.0,2.8,3.0
27,2,3.6,4.2,3.8,3.4,3.6
20,2,2.5,3.6,1.9,3.6,3.5
17,2,3.0,3.8,2.2,3.2,3.2
28,2,2.7,4.8,2.7,3.2,3.8
19,2,2.4,4.0,2.2,3.0,4.0
29,1,1.6,2.8,3.9,2.9,4.2
14,2,2.6,3.6,3.3,3.4,3.7
17,2,4.4,2.9,4.0,3.6,3.9
21,2,2.8,2.9,3.1,2.9,4.1
18,2,2.2,4.0,3.6,3.5,3.3
20,1,2.8,3.9,3.8,3.1,3.2
14,0,2.9,2.4,2.8,3.4,4.1
14,2,1.2,2.8,3.4,3.3,4.2
13,1,1.2,3.1,3.8,3.4,3.1
19,2,2.7,3.9,3.2,2.9,4.1
24,2,2.6,3.1,2.0,2.9,3.3
31,2,2.7,3.6,3.7,3.0,3.5
19,2,4.3,3.8,2.8,3.5,3.8
21,2,2.6,3.4,3.2,3.5,3.4
21,2,3.9,4.3,3.4,3.4,4.1
16,1,2.3,3.3,3.3,3.3,3.5
16,2,1.7,3.0,2.0,2.9,3.5
23,2,3.6,4.2,2.7,3.4,3.4
13,2,3.0,4.2,2.6,3.7,3.7
21,2,4.2,3.8,3.4,2.8,4.2
19,2,4.0,4.3,3.1,3.0,4.2
25,1,1.8,3.5,3.6,3.6,4.0
26,2,3.4,3.5,3.2,3.3,3.8
25,2,3.0,3.0,2.1,2.6,3.2
25,1,2.0,4.3,3.0,3.2,3.8
15,1,1.4,3.3,3.3,2.4,3.7
25,2,2.5,4.3,3.4,3.3,4.0
19,2,2.0,3.6,4.0,3.3,3.4
15,2,4.2,3.6,2.9,3.7,3.1
20,1,4.8,4.6,3.1,3.9,3.1
21,2,3.0,3.0,2.8,3.5,3.5
24,1,3.6,3.7,2.2,2.8,4.3
14,2,4.2,4.2,2.3,2.9,3.9
43,1,1.5,3.5,3.1,2.8,3.1
16,2,2.1,3.8,2.3,3.3,3.7
17,2,3.0,3.0,2.9,3.4,3.4
55,2,3.4,4.6,3.8,2.9,3.5
14,2,2.9,3.3,2.2,3.2,3.7
23,1,1.2,2.7,2.4,3.5,4.2
28,1,3.6,3.4,3.5,3.3,3.8
39,2,2.5,2.5,3.2,3.7,3.6
62,2,2.7,3.8,3.4,3.1,3.5
17,1,2.1,2.9,4.0,3.2,3.5
32,2,3.8,4.6,4.1,3.8,4.2
16,1,3.1,4.1,2.6,3.1,3.6
16,1,4.1,3.6,3.6,3.5,3.7
33,1,3.1,3.0,3.9,3.0,3.4
26,1,1.7,3.4,3.8,3.7,3.9
30,1,2.1,2.7,2.5,3.6,3.3
23,2,3.1,3.4,3.1,3.4,4.0
22,2,1.2,3.4,1.9,3.2,3.2
17,2,1.5,3.6,3.9,2.7,3.6
28,1,1.5,3.1,2.9,3.2,3.5
26,1,2.7,3.8,3.8,3.5,4.4
21,1,1.1,2.8,3.4,3.1,4.0
29,2,1.8,3.4,3.8,3.4,3.9
57,1,5.0,4.5,4.3,3.2,3.4
16,1,1.5,2.3,2.7,2.6,3.4
19,2,1.8,1.9,2.5,2.6,3.7
20,2,4.4,4.5,3.2,3.3,3.8
15,2,4.3,4.1,2.7,3.2,2.8
62,2,3.6,4.4,4.2,2.8,3.9
23,1,1.6,3.5,3.3,3.0,3.6
15,1,4.9,4.1,2.6,3.1,4.2
15,1,2.7,3.3,3.1,3.2,3.2
21,1,2.6,4.1,3.2,3.2,4.3
15,2,3.6,4.1,3.2,3.1,3.9
20,2,4.6,4.3,3.6,3.6,4.2
36,2,3.0,3.4,3.1,3.6,3.1
18,2,4.0,3.9,3.2,3.0,3.2
30,2,2.9,3.5,3.0,3.3,3.8
16,2,2.2,4.2,2.4,3.6,3.8
31,1,2.8,2.9,4.4,2.7,4.0
20,1,3.1,3.7,3.4,2.6,3.5
14,2,4.1,4.1,3.0,3.3,3.8
16,2,2.8,3.1,2.1,3.4,3.6
21,2,3.1,3.5,3.4,3.2,4.0
17,2,2.1,3.6,2.5,3.3,3.6
23,2,4.4,4.0,3.4,3.6,3.8
25,2,3.3,4.3,4.5,3.2,4.2
23,1,2.2,4.0,2.3,3.4,3.7
18,2,3.7,4.3,2.8,2.9,3.9
48,2,4.0,4.5,3.6,3.9,3.8
23,2,1.6,3.2,2.4,3.7,3.7
38,2,3.2,3.3,3.0,3.3,4.0
24,2,2.8,3.3,3.2,3.0,3.1
19,1,1.7,3.0,3.6,2.7,3.6
49,1,3.2,4.0,3.6,3.8,4.1
34,2,4.9,4.1,3.3,3.1,3.0
19,2,3.1,4.4,2.7,2.8,4.0
34,2,3.1,3.9,3.1,3.1,2.3
14,2,2.3,3.2,4.4,3.3,4.0
23,2,3.1,3.4,3.2,3.5,2.9
52,1,3.0,3.5,3.1,2.7,3.8
22,2,2.7,4.1,2.8,3.1,3.4
14,2,1.5,4.1,2.9,3.3,4.0
21,2,3.1,4.0,3.3,3.0,3.1
29,2,3.9,3.7,3.1,3.6,3.3
20,2,3.0,4.0,2.4,3.5,3.9
53,2,2.5,4.1,2.8,3.3,4.1
18,2,2.1,2.4,1.7,2.9,3.6
20,1,4.0,3.7,3.5,2.9,4.0
22,1,3.2,4.1,3.3,3.2,3.1
13,2,4.6,4.0,1.9,3.1,3.5
21,1,2.2,1.6,2.6,2.4,3.2
43,2,3.0,3.9,3.8,3.7,3.8
18,2,4.2,3.0,4.3,3.4,2.9
29,2,2.3,3.9,2.9,3.5,4.3
16,1,3.0,3.6,2.8,2.9,3.8
21,1,3.6,3.7,3.0,3.4,3.4
21,2,4.4,4.1,3.2,2.2,3.8
16,1,4.1,2.7,3.4,2.9,3.6
16,2,2.5,4.1,3.7,3.4,3.9
19,2,3.6,4.5,3.0,3.7,3.5
20,2,2.1,4.0,4.1,3.1,4.2
55,1,2.2,3.9,3.6,2.9,3.7
34,2,3.3,4.6,2.8,3.6,4.1
34,2,4.4,4.5,4.0,3.2,4.2
50,2,4.3,4.5,2.8,2.5,4.2
17,3,1.1,1.9,3.1,3.5,3.9
16,1,4.1,3.7,3.4,2.4,3.7
27,2,1.8,3.5,3.1,3.5,3.9
25,2,2.4,4.5,3.3,2.9,3.2
44,1,4.1,3.8,2.6,4.0,3.9
40,2,2.5,3.8,2.7,2.8,3.8
19,2,2.1,4.4,3.5,3.1,3.9
15,2,1.8,2.9,2.6,3.5,3.2
18,1,3.5,3.2,2.3,3.0,3.3
20,2,2.0,3.3,1.8,3.4,3.3
23,2,3.5,4.4,3.3,3.2,3.9
21,2,1.6,3.6,2.3,3.2,3.7
41,1,4.6,3.2,2.9,3.4,4.0
19,2,4.3,3.3,3.6,3.1,4.0
28,1,3.6,4.2,3.2,3.2,3.6
52,2,3.5,3.9,2.3,3.6,3.4
17,2,3.5,4.1,4.1,3.8,4.2
58,2,2.7,3.4,2.5,3.3,4.0
74,2,2.0,3.4,2.6,3.4,3.8
26,1,3.0,4.0,4.2,2.3,4.4
20,1,4.0,3.8,3.1,2.3,3.6
17,2,3.5,3.1,2.7,4.0,2.6
18,1,3.1,2.7,3.5,3.5,3.8
44,2,3.2,3.9,2.7,2.9,3.8
15,2,3.8,2.9,2.3,3.4,3.7
22,2,1.9,4.6,3.3,3.2,4.3
60,1,2.7,3.0,2.9,3.1,3.9
42,1,3.3,3.9,3.7,3.2,3.9
36,2,2.7,3.9,3.0,3.2,4.2
32,2,3.1,4.0,3.4,3.4,4.1
20,2,3.2,4.2,3.6,3.4,4.0
29,1,2.2,2.0,2.7,2.8,4.2
17,2,4.2,3.8,1.8,3.3,4.3
15,2,2.3,3.5,3.2,3.0,3.1
35,2,4.3,3.8,4.1,3.0,3.8
13,2,3.8,3.6,3.3,3.5,3.7
19,2,3.4,2.7,2.6,3.5,4.1
19,2,1.7,3.6,2.4,3.6,3.4
28,2,4.2,4.3,3.4,3.3,3.4
20,2,2.2,3.5,3.5,3.1,3.3
19,2,2.3,3.6,3.9,3.3,4.2
34,2,2.4,3.3,2.5,3.8,4.0
26,2,1.6,2.9,3.7,3.8,3.1
24,1,2.2,3.1,4.4,2.5,4.2
31,1,3.0,2.7,3.5,3.0,3.8
25,2,3.3,3.7,3.6,3.2,4.2
41,2,2.9,3.6,3.8,3.0,3.5
34,2,3.0,4.1,2.1,3.4,4.1
19,2,1.4,3.2,2.2,3.4,3.2
21,2,4.6,4.5,4.6,2.4,4.3
20,2,3.8,4.4,2.2,3.4,3.8
26,1,3.2,3.4,2.5,3.3,3.6
43,1,2.1,3.1,2.4,3.2,3.1
56,2,3.9,3.9,3.0,2.9,3.9
30,1,2.0,4.3,4.0,3.2,3.8
28,2,3.5,4.0,4.3,3.5,3.9
23,2,4.3,4.4,3.5,3.5,4.3
23,1,3.2,3.6,4.4,4.0,4.1
22,2,3.9,3.2,3.7,2.7,3.7
22,1,2.8,3.6,3.7,2.8,3.5
17,2,2.5,4.5,3.3,3.2,3.9
16,2,3.9,2.9,2.5,3.4,3.7
23,1,3.0,2.4,3.6,3.9,3.4
17,2,3.0,3.4,2.1,2.7,3.4
17,2,2.3,4.5,4.0,3.6,4.0
34,1,2.1,3.3,1.8,3.1,2.9
19,2,3.2,4.4,3.5,3.2,3.5
21,2,1.7,3.3,2.8,3.4,3.9
23,1,4.1,3.8,4.4,2.7,3.8
14,2,2.7,2.7,2.5,3.0,3.1
21,2,3.2,4.5,2.5,3.5,4.2
20,2,3.2,3.6,2.9,3.3,3.5
37,2,3.9,4.6,3.9,3.1,4.1
23,2,3.4,3.1,4.1,3.4,3.4
18,2,4.6,4.3,2.6,3.6,4.1
22,1,3.2,2.5,3.0,3.5,4.2
23,1,2.6,4.5,1.9,3.6,4.0
28,1,2.7,2.9,3.1,3.4,3.7
18,2,3.8,4.2,2.7,3.2,3.7
16,1,2.5,2.9,3.6,3.0,3.5
18,2,2.6,4.0,4.0,3.3,3.6
33,1,3.5,3.7,2.3,2.7,4.1
17,2,3.0,3.7,2.4,3.3,3.2
34,2,2.5,3.3,3.2,3.5,3.2
15,2,2.3,3.1,1.6,3.3,4.1
19,1,3.0,2.5,3.1,3.2,3.6
20,2,3.0,3.9,3.3,3.3,3.5
30,2,2.0,3.2,3.5,3.3,3.1
17,2,2.6,3.1,3.1,2.5,3.4
15,2,2.0,3.6,3.6,2.8,4.3
15,1,2.7,4.3,3.6,3.0,3.8
25,2,3.8,4.5,3.5,3.3,4.1
38,2,1.8,4.4,2.8,3.3,4.1
17,2,1.4,3.8,4.2,3.7,2.8
19,1,2.4,4.1,3.3,3.1,4.1
27,1,2.4,3.1,2.8,2.9,3.7
28,2,3.1,3.9,2.9,3.3,3.9
22,2,1.6,2.7,2.8,3.3,2.6
18,1,3.7,3.3,2.7,3.1,4.1
29,2,3.1,3.4,4.4,3.1,4.2
18,2,2.8,3.9,2.8,3.3,3.7
27,2,3.5,4.0,4.6,3.6,3.4
20,2,3.1,4.2,4.1,3.2,3.9
33,1,4.5,3.9,4.4,3.3,3.6
31,2,1.4,2.7,1.9,2.1,2.9
24,1,3.3,3.5,3.9,3.2,3.4
48,1,4.6,4.1,1.9,3.1,4.1
24,1,1.7,3.2,3.8,3.2,4.2
61,2,1.6,3.9,4.0,2.9,3.6
31,2,3.2,4.0,3.3,3.0,3.3
30,2,3.8,3.7,2.5,3.6,3.9
35,1,2.4,4.0,3.1,3.5,3.6
20,2,2.5,2.7,3.8,2.7,3.7
49,2,5.0,4.6,3.9,2.7,3.8
20,2,3.9,3.5,3.4,2.8,3.6
17,2,3.5,3.6,3.4,3.1,3.1
22,2,3.7,4.2,2.6,3.2,4.0
31,2,2.2,3.5,3.5,3.2,3.7
17,2,3.0,4.4,2.7,3.7,3.3
51,2,3.7,4.4,3.3,2.6,4.2
20,1,2.4,3.5,2.7,3.0,4.0
31,2,5.0,2.5,3.9,3.2,3.3
18,3,1.8,3.8,3.2,3.4,3.4
21,1,3.5,3.5,2.0,3.2,4.0
23,2,2.3,3.7,3.0,3.6,3.5
19,2,3.2,2.0,3.0,3.4,3.8
32,1,2.7,3.3,2.6,2.9,3.9
45,2,3.4,4.6,4.0,2.8,3.9
35,2,4.1,3.8,3.5,3.5,4.1
45,2,3.8,4.3,3.2,3.1,4.1
20,2,1.0,1.9,3.8,3.7,3.0
22,2,2.0,3.7,3.6,3.4,4.0
21,2,4.1,4.1,4.6,3.9,3.8
21,1,4.5,3.7,1.9,3.6,3.8
23,2,5.0,3.9,4.3,3.4,3.2
17,2,2.2,3.5,2.9,3.3,3.3
24,2,3.5,3.1,3.2,3.0,3.4
17,2,2.7,3.8,4.0,3.5,3.1
23,1,4.1,3.8,4.3,2.8,3.8
17,1,2.7,4.5,2.6,2.9,3.9
17,1,3.3,3.2,4.2,3.3,3.7
17,1,3.7,4.4,3.4,2.7,4.0
17,2,3.7,4.0,3.1,3.3,3.5
16,2,2.7,3.6,3.1,3.5,3.4
13,2,4.5,4.5,4.2,3.8,3.7
13,1,2.1,3.6,2.4,3.7,4.2
17,2,3.0,4.5,2.8,3.0,3.2
18,2,4.7,3.8,2.8,3.5,3.6
27,1,3.5,4.5,4.0,2.9,2.7
31,2,2.2,3.8,3.5,3.2,3.8
27,2,3.7,4.0,2.9,3.4,3.7
20,2,2.4,3.5,2.6,3.3,3.2
19,1,3.7,3.8,2.5,3.4,3.8
21,2,4.6,4.4,3.0,4.0,3.8
26,2,2.5,3.1,3.3,3.3,3.9
20,2,3.3,3.6,3.8,4.1,4.0
17,2,3.7,4.1,4.0,3.4,3.8
14,1,3.0,3.0,3.0,3.0,3.0
18,1,2.9,2.6,3.9,2.2,3.9
17,2,2.9,4.0,3.7,3.8,3.5
18,1,4.1,2.9,3.2,3.3,3.3
21,2,4.0,3.1,2.7,3.5,3.1
18,1,3.6,4.0,3.4,3.7,2.8
18,2,3.5,3.5,2.7,3.5,3.0
19,1,2.7,2.8,3.4,2.8,3.4
18,2,3.7,4.6,3.9,2.8,4.2
55,1,2.6,3.8,3.6,3.0,4.1
39,2,3.7,4.7,4.5,2.9,2.8
39,1,2.0,3.0,3.6,3.7,3.9
29,1,1.6,4.0,4.2,3.2,4.3
26,2,2.9,4.4,2.0,2.6,4.0
47,1,4.4,4.3,2.8,3.3,3.2
53,2,2.9,4.0,4.1,3.1,3.1
17,2,2.5,3.6,2.7,3.3,2.6
19,1,4.6,3.8,3.5,2.5,3.4
49,2,3.0,4.6,3.8,2.5,3.1
32,1,2.3,3.9,3.0,3.1,3.3
27,2,1.6,3.2,2.4,3.2,3.2
22,2,1.1,3.8,2.5,3.8,3.2
28,1,1.7,3.3,2.4,2.9,4.0
20,1,3.8,3.9,2.5,2.6,4.2
27,2,4.9,4.6,2.8,3.3,4.2
18,1,4.4,3.8,3.2,3.3,3.0
22,2,3.6,3.9,2.8,3.6,3.8
22,3,3.4,3.1,1.9,3.5,3.4
26,1,2.3,3.8,3.6,2.9,4.0
44,2,1.7,3.6,3.7,3.3,4.1
21,1,4.0,3.2,3.4,3.4,4.0
26,2,4.0,4.0,3.6,3.1,3.5
18,1,1.5,2.6,3.9,3.7,3.1
19,2,2.2,3.7,3.8,3.1,3.6
32,2,2.2,3.5,4.6,3.6,3.8
25,1,4.1,3.8,3.6,2.5,3.8
13,1,2.4,4.4,2.9,3.1,3.1
38,2,2.6,3.5,3.4,2.8,3.9
27,1,2.9,3.0,3.4,2.5,4.0
22,2,3.5,3.8,2.6,3.0,4.2
34,1,4.0,3.6,3.9,2.7,4.0
23,2,3.0,3.9,3.7,3.2,3.6
29,2,3.4,3.9,3.0,3.1,3.9
18,2,3.4,2.6,2.5,3.2,3.7
